DateTime,Media Temperatura,Temperatura Intervallo,Temperatura Intervallo,Media Umidità
30.07.2024 23:00:00,2435,24,251,5612
31.07.2024 00:00:00,2369,234,239,6009
31.07.2024 01:00:00,2317,229,235,6633
31.07.2024 02:00:00,2298,224,233,677
31.07.2024 03:00:00,2163,211,223,721
31.07.2024 04:00:00,208,206,211,757
31.07.2024 05:00:00,2027,199,209,7785
31.07.2024 06:00:00,196,195,199,809
31.07.2024 07:00:00,2026,196,214,8095
31.07.2024 08:00:00,2505,218,293,6786
31.07.2024 09:00:00,335,307,358,4269
31.07.2024 10:00:00,3635,359,37,3615
31.07.2024 11:00:00,3662,359,374,3512
31.07.2024 12:00:00,3788,374,384,303
31.07.2024 13:00:00,3808,378,383,3035
31.07.2024 14:00:00,3847,373,393,2799
31.07.2024 15:00:00,3831,38,386,2646
31.07.2024 16:00:00,3855,38,389,256
31.07.2024 17:00:00,3782,374,384,2455
31.07.2024 18:00:00,3728,365,379,2969
31.07.2024 19:00:00,3532,333,368,3985
31.07.2024 20:00:00,3038,29,327,5227
31.07.2024 21:00:00,2814,277,288,6191
31.07.2024 22:00:00,2667,254,275,6643
31.07.2024 23:00:00,2389,231,25,6931
01.08.2024 00:00:00,2299,226,234,6756
01.08.2024 01:00:00,2233,222,226,6847
01.08.2024 02:00:00,2145,212,22,713
01.08.2024 03:00:00,2099,208,212,751
01.08.2024 04:00:00,2065,203,208,7575
01.08.2024 05:00:00,1975,191,202,7215
01.08.2024 06:00:00,1873,184,19,7076
01.08.2024 07:00:00,1916,184,205,7738
01.08.2024 08:00:00,2369,21,271,6649
01.08.2024 09:00:00,3029,28,317,4577
01.08.2024 10:00:00,3266,321,334,4012
01.08.2024 11:00:00,3466,329,356,3701
01.08.2024 12:00:00,3552,346,361,3604
01.08.2024 13:00:00,3593,355,367,3008
01.08.2024 14:00:00,3664,361,371,2555
01.08.2024 15:00:00,3724,365,383,2668
01.08.2024 16:00:00,3724,368,377,2881
01.08.2024 17:00:00,3678,358,376,3446
01.08.2024 18:00:00,3537,348,358,3699
01.08.2024 19:00:00,3363,32,35,3798
01.08.2024 20:00:00,296,271,319,4695
01.08.2024 21:00:00,2488,234,267,5899
01.08.2024 22:00:00,2217,216,231,6761
01.08.2024 23:00:00,2108,209,215,7604
02.08.2024 00:00:00,2066,204,208,828
02.08.2024 01:00:00,2027,20,205,8588
02.08.2024 02:00:00,201,20,202,8775
02.08.2024 03:00:00,2016,20,204,9093
02.08.2024 04:00:00,2011,197,205,9274
02.08.2024 05:00:00,1943,194,196,9465
02.08.2024 06:00:00,1935,192,196,9565
02.08.2024 07:00:00,1993,192,211,9632
02.08.2024 08:00:00,2452,217,272,8582
02.08.2024 09:00:00,2942,275,308,6798
02.08.2024 10:00:00,3174,306,328,5856
02.08.2024 11:00:00,3316,327,339,5097
02.08.2024 12:00:00,35,334,357,4192
02.08.2024 13:00:00,3628,356,371,3959
02.08.2024 14:00:00,3545,338,364,4433
02.08.2024 15:00:00,3606,34,37,4415
02.08.2024 16:00:00,3615,352,372,4227
02.08.2024 17:00:00,348,338,354,4949
02.08.2024 18:00:00,3289,315,339,5405
02.08.2024 19:00:00,324,314,332,5482
02.08.2024 20:00:00,2893,273,31,6978
02.08.2024 21:00:00,2623,253,271,7996
02.08.2024 22:00:00,2425,235,252,8525
02.08.2024 23:00:00,2288,227,233,889
03.08.2024 00:00:00,2244,221,228,8794
03.08.2024 01:00:00,2193,217,221,8903
03.08.2024 02:00:00,2185,217,22,9174
03.08.2024 03:00:00,2193,216,221,9192
03.08.2024 04:00:00,2191,215,228,9408
03.08.2024 05:00:00,2294,227,23,9406
03.08.2024 06:00:00,2222,217,227,9304
03.08.2024 07:00:00,2198,217,23,9227
03.08.2024 08:00:00,2469,233,264,8566
03.08.2024 09:00:00,2721,268,282,7805
03.08.2024 10:00:00,292,281,319,6612
03.08.2024 11:00:00,3335,316,354,477
03.08.2024 12:00:00,3505,338,365,3772
03.08.2024 13:00:00,3582,336,364,4046
03.08.2024 14:00:00,3351,327,34,542
03.08.2024 15:00:00,3507,34,358,4834
03.08.2024 16:00:00,3604,352,364,4424
03.08.2024 17:00:00,3552,336,383,4001
03.08.2024 18:00:00,3332,319,343,4349
03.08.2024 19:00:00,2486,239,288,8478
03.08.2024 20:00:00,2471,235,261,8766
03.08.2024 21:00:00,2242,218,232,9281
03.08.2024 22:00:00,2126,209,217,9462
03.08.2024 23:00:00,208,207,209,96
04.08.2024 00:00:00,204,201,206,9657
04.08.2024 01:00:00,2006,199,202,968
04.08.2024 02:00:00,1953,191,199,9679
04.08.2024 03:00:00,1895,188,191,9722
04.08.2024 04:00:00,1867,185,188,9752
04.08.2024 05:00:00,1845,184,186,9759
04.08.2024 06:00:00,1845,184,187,9711
04.08.2024 07:00:00,1901,186,199,9667
04.08.2024 08:00:00,221,201,253,9169
04.08.2024 09:00:00,2889,257,31,6108
04.08.2024 10:00:00,3233,314,333,46
04.08.2024 11:00:00,3378,324,346,4116
04.08.2024 12:00:00,3455,332,356,392
04.08.2024 13:00:00,3418,328,359,3955
04.08.2024 14:00:00,3587,347,365,3502
04.08.2024 15:00:00,3421,333,358,4058
04.08.2024 16:00:00,3365,328,345,4282
04.08.2024 17:00:00,3413,332,349,4173
04.08.2024 18:00:00,3168,305,332,4551
04.08.2024 19:00:00,3135,301,324,4749
04.08.2024 20:00:00,2862,277,296,5609
04.08.2024 21:00:00,2715,27,275,6212
04.08.2024 22:00:00,2662,261,271,6129
04.08.2024 23:00:00,2573,24,272,6253
05.08.2024 00:00:00,235,23,239,7134
05.08.2024 01:00:00,2211,213,231,7585
05.08.2024 02:00:00,2088,207,212,7975
05.08.2024 03:00:00,2058,204,208,8078
05.08.2024 04:00:00,201,199,204,7971
05.08.2024 05:00:00,1965,195,199,7865
05.08.2024 06:00:00,194,192,197,7842
05.08.2024 07:00:00,1965,191,209,779
05.08.2024 08:00:00,2399,212,276,6479
05.08.2024 09:00:00,3197,287,347,4015
05.08.2024 10:00:00,3508,344,361,3135
05.08.2024 11:00:00,36,349,367,2997
05.08.2024 12:00:00,3638,354,369,3041
05.08.2024 13:00:00,3543,347,366,3734
05.08.2024 14:00:00,3554,348,363,3991
05.08.2024 15:00:00,356,352,362,3827
05.08.2024 16:00:00,3557,35,363,3825
05.08.2024 17:00:00,359,355,364,3644
05.08.2024 18:00:00,3432,337,353,4007
05.08.2024 19:00:00,332,319,339,4404
05.08.2024 20:00:00,2947,283,31,5717
05.08.2024 21:00:00,2649,248,28,6693
05.08.2024 22:00:00,2436,24,247,7584
05.08.2024 23:00:00,2347,229,24,792
06.08.2024 00:00:00,2181,212,227,8391
06.08.2024 01:00:00,2079,205,212,8613
06.08.2024 02:00:00,1999,196,204,8905
06.08.2024 03:00:00,193,19,195,9096
06.08.2024 04:00:00,1878,186,19,9175
06.08.2024 05:00:00,1854,184,186,9312
06.08.2024 06:00:00,1855,185,188,9512
06.08.2024 07:00:00,1945,187,209,9505
06.08.2024 08:00:00,2389,214,272,778
06.08.2024 09:00:00,3002,281,31,611
06.08.2024 10:00:00,3346,314,358,461
06.08.2024 11:00:00,3463,337,352,4227
06.08.2024 12:00:00,3474,343,352,4107
06.08.2024 13:00:00,347,331,358,4352
06.08.2024 14:00:00,3396,323,351,4845
06.08.2024 15:00:00,3535,348,359,4201
06.08.2024 16:00:00,3565,347,362,3841
06.08.2024 17:00:00,3578,354,363,3608
06.08.2024 18:00:00,3468,337,358,3815
06.08.2024 19:00:00,3273,311,334,4438
06.08.2024 20:00:00,2824,269,304,5938
06.08.2024 21:00:00,2543,246,267,7044
06.08.2024 22:00:00,2425,241,245,7802
06.08.2024 23:00:00,2415,237,244,7936
07.08.2024 00:00:00,2223,211,234,8375
07.08.2024 01:00:00,204,201,21,8832
07.08.2024 02:00:00,1963,191,20,8892
07.08.2024 03:00:00,1844,181,19,8679
07.08.2024 04:00:00,181,18,183,88
07.08.2024 05:00:00,1815,18,183,8991
07.08.2024 06:00:00,1793,178,182,9238
07.08.2024 07:00:00,1878,181,197,9263
07.08.2024 08:00:00,2273,20,258,7855
07.08.2024 09:00:00,299,266,323,5125
07.08.2024 10:00:00,3226,311,334,4345
07.08.2024 11:00:00,3333,322,343,4602
07.08.2024 12:00:00,3439,337,352,4548
07.08.2024 13:00:00,3422,327,353,4443
07.08.2024 14:00:00,3475,342,352,4452
07.08.2024 15:00:00,3573,348,369,4127
07.08.2024 16:00:00,3525,344,365,4053
07.08.2024 17:00:00,3527,345,358,3648
07.08.2024 18:00:00,338,328,351,3803
07.08.2024 19:00:00,3208,313,326,4255
07.08.2024 20:00:00,2865,271,304,5596
07.08.2024 21:00:00,2532,244,268,7046
07.08.2024 22:00:00,2375,231,243,7649
07.08.2024 23:00:00,2207,213,229,8209
08.08.2024 00:00:00,2095,206,213,8582
08.08.2024 01:00:00,20,195,206,8653
08.08.2024 02:00:00,1912,189,195,8695
08.08.2024 03:00:00,186,184,189,8643
08.08.2024 04:00:00,1802,176,184,8733
08.08.2024 05:00:00,1717,17,175,8448
08.08.2024 06:00:00,1694,168,172,8396
08.08.2024 07:00:00,1759,171,186,8443
08.08.2024 08:00:00,2223,189,257,6862
08.08.2024 09:00:00,3013,268,32,4451
08.08.2024 10:00:00,3348,323,347,3807
08.08.2024 11:00:00,3365,322,348,403
08.08.2024 12:00:00,3505,34,356,386
08.08.2024 13:00:00,3458,335,357,4064
08.08.2024 14:00:00,3483,342,355,413
08.08.2024 15:00:00,3527,345,362,4002
08.08.2024 16:00:00,3534,343,363,3885
08.08.2024 17:00:00,3493,339,356,3805
08.08.2024 18:00:00,3449,328,354,4093
08.08.2024 19:00:00,3191,303,327,4897
08.08.2024 20:00:00,2857,276,295,6082
08.08.2024 21:00:00,2626,255,273,7355
08.08.2024 22:00:00,2483,244,254,8188
08.08.2024 23:00:00,2348,228,242,8683
09.08.2024 00:00:00,2225,219,227,911
09.08.2024 01:00:00,2153,211,218,9316
09.08.2024 02:00:00,2071,205,21,9432
09.08.2024 03:00:00,2022,201,204,9562
09.08.2024 04:00:00,1969,194,20,9623
09.08.2024 05:00:00,1945,191,197,9715
09.08.2024 06:00:00,191,188,192,97
09.08.2024 07:00:00,1916,187,201,9734
09.08.2024 08:00:00,2302,204,262,8921
09.08.2024 09:00:00,2979,273,309,6009
09.08.2024 10:00:00,3284,313,34,4985
09.08.2024 11:00:00,3448,337,353,4333
09.08.2024 12:00:00,3528,343,363,4024
09.08.2024 13:00:00,3655,359,372,3986
09.08.2024 14:00:00,3595,345,372,4065
09.08.2024 15:00:00,3626,356,37,4008
09.08.2024 16:00:00,3648,358,371,3763
09.08.2024 17:00:00,3613,357,365,3669
09.08.2024 18:00:00,353,347,359,3574
09.08.2024 19:00:00,3405,334,345,3865
09.08.2024 20:00:00,2995,284,326,4463
09.08.2024 21:00:00,2704,26,281,5236
09.08.2024 22:00:00,2517,246,258,5637
09.08.2024 23:00:00,2475,242,256,545
10.08.2024 00:00:00,2381,235,243,5625
10.08.2024 01:00:00,232,224,237,5844
10.08.2024 02:00:00,2187,214,223,6092
10.08.2024 03:00:00,2095,207,213,6116
10.08.2024 04:00:00,2056,203,209,6318
10.08.2024 05:00:00,2034,201,205,6786
10.08.2024 06:00:00,2005,199,203,7221
10.08.2024 07:00:00,2049,199,214,7587
10.08.2024 08:00:00,248,218,282,657
10.08.2024 09:00:00,3302,291,348,4305
10.08.2024 10:00:00,3657,35,378,3517
10.08.2024 11:00:00,3795,37,385,3149
10.08.2024 12:00:00,3835,376,39,3062
10.08.2024 13:00:00,3843,377,393,3114
10.08.2024 14:00:00,3923,377,401,3118
10.08.2024 15:00:00,3863,376,395,3264
10.08.2024 16:00:00,3875,381,393,3222
10.08.2024 17:00:00,3769,369,389,3846
10.08.2024 18:00:00,3595,348,366,4205
10.08.2024 19:00:00,3467,343,352,4249
10.08.2024 20:00:00,315,292,336,5075
10.08.2024 21:00:00,2749,261,288,6148
10.08.2024 22:00:00,2517,247,259,6817
10.08.2024 23:00:00,2402,235,246,7014
11.08.2024 00:00:00,2305,228,234,7176
11.08.2024 01:00:00,2244,222,227,724
11.08.2024 02:00:00,2198,217,222,7459
11.08.2024 03:00:00,2135,211,216,7751
11.08.2024 04:00:00,2082,207,21,8063
11.08.2024 05:00:00,2088,208,21,8209
11.08.2024 06:00:00,2061,205,209,8361
11.08.2024 07:00:00,2113,206,22,8365
11.08.2024 08:00:00,2535,224,288,7188
11.08.2024 09:00:00,3299,297,344,4844
11.08.2024 10:00:00,3626,348,381,3756
11.08.2024 11:00:00,3786,372,384,3287
11.08.2024 12:00:00,3881,383,393,3138
11.08.2024 13:00:00,3915,379,40,3155
11.08.2024 14:00:00,3831,377,392,3447
11.08.2024 15:00:00,3877,379,394,3484
11.08.2024 16:00:00,3736,369,378,3945
11.08.2024 17:00:00,3718,363,379,3845
11.08.2024 18:00:00,3641,357,373,3975
11.08.2024 19:00:00,3502,34,359,4188
11.08.2024 20:00:00,3187,30,335,4931
11.08.2024 21:00:00,2813,267,297,5895
11.08.2024 22:00:00,2549,247,264,6723
11.08.2024 23:00:00,2456,244,247,7028
12.08.2024 00:00:00,2398,236,244,71
12.08.2024 01:00:00,2333,232,235,7124
12.08.2024 02:00:00,2278,223,234,7242
12.08.2024 03:00:00,2189,217,221,7602
12.08.2024 04:00:00,2166,214,218,78
12.08.2024 05:00:00,2122,211,214,8017
12.08.2024 06:00:00,2115,21,213,811
12.08.2024 07:00:00,2156,212,222,804
12.08.2024 08:00:00,253,224,291,6955
12.08.2024 09:00:00,3354,297,356,4438
12.08.2024 10:00:00,3694,36,375,371
12.08.2024 11:00:00,3823,374,39,3393
12.08.2024 12:00:00,3869,376,392,3308
12.08.2024 13:00:00,387,383,391,3409
12.08.2024 14:00:00,3874,384,391,3355
12.08.2024 15:00:00,3812,375,385,3558
12.08.2024 16:00:00,375,366,384,3563
12.08.2024 17:00:00,3707,364,376,3464
12.08.2024 18:00:00,3625,356,367,3099
12.08.2024 19:00:00,3508,338,356,3167
12.08.2024 20:00:00,3097,284,331,386
12.08.2024 21:00:00,2671,253,279,4767
12.08.2024 22:00:00,2425,237,25,5443
12.08.2024 23:00:00,2315,226,236,5536
13.08.2024 00:00:00,2221,219,225,5705
13.08.2024 01:00:00,2145,211,22,5829
13.08.2024 02:00:00,2085,207,211,5881
13.08.2024 03:00:00,2041,201,208,5965
13.08.2024 04:00:00,2001,199,201,5927
13.08.2024 05:00:00,1995,199,20,602
13.08.2024 06:00:00,2014,20,205,5971
13.08.2024 07:00:00,2025,20,208,6267
13.08.2024 08:00:00,2386,211,274,5658
13.08.2024 09:00:00,3201,279,342,4091
13.08.2024 10:00:00,3486,343,359,3723
13.08.2024 11:00:00,3686,357,379,3309
13.08.2024 12:00:00,372,367,377,3304
13.08.2024 13:00:00,3755,372,381,3062
13.08.2024 14:00:00,3828,373,393,3007
13.08.2024 15:00:00,3847,379,389,3149
13.08.2024 16:00:00,3788,37,385,3223
13.08.2024 17:00:00,3723,361,381,3375
13.08.2024 18:00:00,3568,344,368,374
13.08.2024 19:00:00,3446,33,353,4375
13.08.2024 20:00:00,297,282,322,5545
13.08.2024 21:00:00,2662,254,279,6437
13.08.2024 22:00:00,2565,253,26,6894
13.08.2024 23:00:00,2421,234,25,7653
14.08.2024 00:00:00,2255,219,232,806
14.08.2024 01:00:00,2165,212,219,8486
14.08.2024 02:00:00,2112,208,214,8664
14.08.2024 03:00:00,2069,205,208,8877
14.08.2024 04:00:00,2069,205,208,9037
14.08.2024 05:00:00,2029,199,207,9059
14.08.2024 06:00:00,1974,195,199,9138
14.08.2024 07:00:00,1983,195,206,9212
14.08.2024 08:00:00,2401,21,276,7921
14.08.2024 09:00:00,3106,288,335,5528
14.08.2024 10:00:00,347,338,354,392
14.08.2024 11:00:00,3597,354,367,3408
14.08.2024 12:00:00,3565,343,364,382
14.08.2024 13:00:00,3604,354,37,3741
14.08.2024 14:00:00,3636,359,369,3469
14.08.2024 15:00:00,3655,357,373,3432
14.08.2024 16:00:00,3645,356,37,3463
14.08.2024 17:00:00,3625,358,368,356
14.08.2024 18:00:00,3498,328,36,3725
14.08.2024 19:00:00,3113,295,324,4819
14.08.2024 20:00:00,2759,264,29,6915
14.08.2024 21:00:00,2494,239,261,7997
14.08.2024 22:00:00,2299,223,237,8458
14.08.2024 23:00:00,2171,212,222,8436
15.08.2024 00:00:00,2078,202,212,8359
15.08.2024 01:00:00,2047,202,207,8369
15.08.2024 02:00:00,2079,204,211,8662
15.08.2024 03:00:00,206,203,211,8913
15.08.2024 04:00:00,2003,198,202,9254
15.08.2024 05:00:00,1951,192,198,9155
15.08.2024 06:00:00,1924,19,195,8705
15.08.2024 07:00:00,2015,195,214,797
15.08.2024 08:00:00,2441,218,275,6467
15.08.2024 09:00:00,3075,285,327,444
15.08.2024 10:00:00,3292,321,336,3731
15.08.2024 11:00:00,3319,326,344,3676
15.08.2024 12:00:00,3458,327,353,3884
15.08.2024 13:00:00,3496,337,358,4199
15.08.2024 14:00:00,3155,282,347,5442
15.08.2024 15:00:00,2703,261,278,6699
15.08.2024 16:00:00,2937,262,309,5478
15.08.2024 17:00:00,2925,284,298,5106
15.08.2024 18:00:00,2712,263,282,6066
15.08.2024 19:00:00,2607,259,262,685
15.08.2024 20:00:00,2568,252,261,6496
15.08.2024 21:00:00,245,242,25,6517
15.08.2024 22:00:00,2363,233,241,698
15.08.2024 23:00:00,2258,221,231,7502
16.08.2024 00:00:00,2191,215,222,7765
16.08.2024 01:00:00,211,208,214,7958
16.08.2024 02:00:00,2058,205,207,806
16.08.2024 03:00:00,2026,201,205,8167
16.08.2024 04:00:00,1993,198,201,8423
16.08.2024 05:00:00,1995,198,201,8484
16.08.2024 06:00:00,1984,197,201,8498
16.08.2024 07:00:00,2014,198,208,8532
16.08.2024 08:00:00,2251,211,245,7991
16.08.2024 09:00:00,2883,256,309,5636
16.08.2024 10:00:00,3075,302,313,5005
16.08.2024 11:00:00,3329,316,342,4195
16.08.2024 12:00:00,334,326,341,406
16.08.2024 13:00:00,3351,319,355,4332
16.08.2024 14:00:00,3603,348,37,3748
16.08.2024 15:00:00,3453,335,36,452
16.08.2024 16:00:00,3585,354,361,3973
16.08.2024 17:00:00,3618,355,37,3624
16.08.2024 18:00:00,341,324,37,4058
16.08.2024 19:00:00,3147,297,324,452
16.08.2024 20:00:00,2826,27,294,5575
16.08.2024 21:00:00,2575,249,268,6425
16.08.2024 22:00:00,2475,243,25,6876
16.08.2024 23:00:00,2403,239,242,7401
17.08.2024 00:00:00,246,239,25,7579
17.08.2024 01:00:00,2475,246,249,7391
17.08.2024 02:00:00,2483,245,252,7289
17.08.2024 03:00:00,2431,239,25,7517
17.08.2024 04:00:00,2276,222,238,8095
17.08.2024 05:00:00,2135,206,221,8302
17.08.2024 06:00:00,1995,193,205,8632
17.08.2024 07:00:00,1981,193,209,8994
17.08.2024 08:00:00,2417,213,27,7787
17.08.2024 09:00:00,2791,276,286,6422
17.08.2024 10:00:00,3082,282,335,5485
17.08.2024 11:00:00,3366,324,345,4001
17.08.2024 12:00:00,3315,311,351,4471
17.08.2024 13:00:00,3364,315,351,4163
17.08.2024 14:00:00,3423,329,349,381
17.08.2024 15:00:00,3336,326,341,4003
17.08.2024 16:00:00,3168,30,338,4608
17.08.2024 17:00:00,3175,299,328,4979
17.08.2024 18:00:00,3063,296,331,5222
17.08.2024 19:00:00,2988,281,305,5483
17.08.2024 20:00:00,2706,261,28,6329
17.08.2024 21:00:00,2463,235,258,7216
17.08.2024 22:00:00,2246,218,232,8012
17.08.2024 23:00:00,2127,211,217,8542
18.08.2024 00:00:00,2064,205,21,8829
18.08.2024 01:00:00,202,20,205,9044
18.08.2024 02:00:00,1979,197,199,9258
18.08.2024 03:00:00,1953,194,197,94
18.08.2024 04:00:00,1937,192,196,9525
18.08.2024 05:00:00,1932,192,196,9625
18.08.2024 06:00:00,1982,197,201,9635
18.08.2024 07:00:00,202,196,21,956
18.08.2024 08:00:00,2249,213,247,8776
18.08.2024 09:00:00,2718,254,286,6638
18.08.2024 10:00:00,292,276,304,6033
18.08.2024 11:00:00,3139,279,338,5527
18.08.2024 12:00:00,2865,263,311,6278
18.08.2024 13:00:00,2488,228,265,7654
18.08.2024 14:00:00,2178,205,226,8893
18.08.2024 15:00:00,2425,222,273,8537
18.08.2024 16:00:00,2858,269,302,6793
18.08.2024 17:00:00,2447,221,284,8033
18.08.2024 18:00:00,2511,24,26,8747
18.08.2024 19:00:00,2511,243,262,8252
18.08.2024 20:00:00,2299,222,247,8595
18.08.2024 21:00:00,2205,218,222,867
18.08.2024 22:00:00,217,216,218,867
18.08.2024 23:00:00,2154,209,218,8533
19.08.2024 00:00:00,2045,202,208,8921
19.08.2024 01:00:00,2024,20,205,90
19.08.2024 02:00:00,2011,197,203,9018
19.08.2024 03:00:00,192,188,196,9119
19.08.2024 04:00:00,1881,186,191,9141
19.08.2024 05:00:00,1933,189,195,8943
19.08.2024 06:00:00,1838,181,188,9202
19.08.2024 07:00:00,1936,186,199,9028
19.08.2024 08:00:00,2047,20,21,8854
19.08.2024 09:00:00,2385,213,269,7743
19.08.2024 10:00:00,2799,27,297,5445
19.08.2024 11:00:00,2995,286,308,4795
19.08.2024 12:00:00,3007,292,316,4451
19.08.2024 13:00:00,2997,292,307,4478
19.08.2024 14:00:00,3045,29,319,4517
19.08.2024 15:00:00,2609,244,294,6542
19.08.2024 16:00:00,2469,243,255,7961
19.08.2024 17:00:00,2467,239,255,6868
19.08.2024 18:00:00,2452,24,249,6774
19.08.2024 19:00:00,2364,229,243,7258
19.08.2024 20:00:00,2173,206,227,8227
19.08.2024 21:00:00,2038,202,205,8582
19.08.2024 22:00:00,1969,19,206,8787
19.08.2024 23:00:00,1849,182,189,9186
20.08.2024 00:00:00,1786,176,182,937
20.08.2024 01:00:00,176,174,178,9535
20.08.2024 02:00:00,174,173,175,9637
20.08.2024 03:00:00,173,173,173,9703
20.08.2024 04:00:00,1718,171,173,9752
20.08.2024 05:00:00,1702,169,173,9784
20.08.2024 06:00:00,1692,168,171,9792
20.08.2024 07:00:00,1723,17,178,9778
20.08.2024 08:00:00,2013,179,233,9056
20.08.2024 09:00:00,2734,245,293,5904
20.08.2024 10:00:00,299,293,304,485
20.08.2024 11:00:00,3058,295,316,4625
20.08.2024 12:00:00,3117,304,319,4571
20.08.2024 13:00:00,3163,297,332,4461
20.08.2024 14:00:00,2946,289,30,5089
20.08.2024 15:00:00,3168,297,332,4597
20.08.2024 16:00:00,3028,294,317,4793
20.08.2024 17:00:00,2884,282,306,5545
20.08.2024 18:00:00,2928,283,305,5816
20.08.2024 19:00:00,2738,26,284,6462
20.08.2024 20:00:00,2544,25,259,7332
20.08.2024 21:00:00,2454,242,25,7661
20.08.2024 22:00:00,2394,237,241,8018
20.08.2024 23:00:00,2301,226,236,8415
21.08.2024 00:00:00,2235,221,226,8724
21.08.2024 01:00:00,2181,215,22,8898
21.08.2024 02:00:00,2092,206,214,9158
21.08.2024 03:00:00,2115,21,212,9319
21.08.2024 04:00:00,2087,202,213,9427
21.08.2024 05:00:00,2009,198,203,9593
21.08.2024 06:00:00,1967,194,199,9638
21.08.2024 07:00:00,1977,194,206,9736
21.08.2024 08:00:00,2328,214,253,9371
21.08.2024 09:00:00,2749,261,284,7476
21.08.2024 10:00:00,2945,286,305,6147
21.08.2024 11:00:00,3064,295,315,5495
21.08.2024 12:00:00,316,294,331,5057
21.08.2024 13:00:00,3198,313,327,4993
21.08.2024 14:00:00,3188,31,329,5259
21.08.2024 15:00:00,3264,318,335,4993
21.08.2024 16:00:00,3275,321,332,4529
21.08.2024 17:00:00,3309,322,34,4301
21.08.2024 18:00:00,3129,299,32,4699
21.08.2024 19:00:00,2967,293,301,5148
21.08.2024 20:00:00,2678,256,292,5749
21.08.2024 21:00:00,2518,247,256,601
21.08.2024 22:00:00,2375,228,246,664
21.08.2024 23:00:00,2317,226,237,6725
22.08.2024 00:00:00,2195,211,229,7267
22.08.2024 01:00:00,2068,202,211,7839
22.08.2024 02:00:00,1993,195,202,8205
22.08.2024 03:00:00,1932,192,194,8605
22.08.2024 04:00:00,1904,189,193,8838
22.08.2024 05:00:00,1895,189,19,8745
22.08.2024 06:00:00,1864,185,188,8718
22.08.2024 07:00:00,1885,184,199,8906
22.08.2024 08:00:00,2215,201,252,8054
22.08.2024 09:00:00,2948,261,313,5487
22.08.2024 10:00:00,3265,318,336,427
22.08.2024 11:00:00,3411,33,354,4058
22.08.2024 12:00:00,3378,33,346,406
22.08.2024 13:00:00,3413,335,347,4218
22.08.2024 14:00:00,3339,326,342,4845
22.08.2024 15:00:00,3375,33,344,4612
22.08.2024 16:00:00,347,34,353,4273
22.08.2024 17:00:00,3372,33,346,4478
22.08.2024 18:00:00,3287,314,341,4659
22.08.2024 19:00:00,3146,31,32,4994
22.08.2024 20:00:00,2795,261,309,6085
22.08.2024 21:00:00,2526,247,259,6931
22.08.2024 22:00:00,2335,225,245,767
22.08.2024 23:00:00,2174,213,223,7954
23.08.2024 00:00:00,2105,207,213,8113
23.08.2024 01:00:00,2023,198,206,8403
23.08.2024 02:00:00,1957,195,198,8725
23.08.2024 03:00:00,1992,197,202,8689
23.08.2024 04:00:00,1957,19,198,8857
23.08.2024 05:00:00,1858,184,189,9214
23.08.2024 06:00:00,1836,183,184,933
